Iphone,40000,2018-12-04T18:30:12.730,Smartphone,108.161.82.62
Xiaomi Notebook,70000,2018-12-04T03:08:53.730,Notebook,105.163.251.214
PC,50000,2018-12-04T03:56:35.730,Game platform,164.176.122.53
Samsung Galaxy,30000,2018-12-04T01:52:34.730,Smartphone,164.88.93.45
Iphone,40000,2018-12-04T01:25:08.730,Smartphone,3.237.105.10
Xiaomi Notebook,70000,2018-12-04T11:05:35.730,Notebook,116.16.213.213
Iphone,40000,2018-12-04T05:21:08.731,Smartphone,1.241.170.223
Macbook pro,120000,2018-12-04T00:01:07.736,Notebook,79.113.221.61
Ipad,28000,2018-12-04T07:21:23.736,Tablet,82.129.91.113
PC,50000,2018-12-04T21:19:29.736,Game platform,129.121.57.43
Macbook pro,120000,2018-12-04T11:20:40.736,Notebook,237.38.14.118
XBOXOne,20000,2018-12-04T07:38:22.736,Game platform,17.250.200.250
PS4,30000,2018-12-04T02:13:06.736,Game platform,13.32.177.201
Samsung Galaxy,30000,2018-12-04T23:45:03.736,Smartphone,142.80.249.57
Macbook air,70000,2018-12-04T19:58:52.737,Notebook,253.215.40.178
Ipad,28000,2018-12-04T08:45:36.737,Tablet,69.121.219.92
Xiaomi Notebook,70000,2018-12-04T20:44:20.737,Notebook,51.243.166.120
Headphones,5000,2018-12-04T19:45:23.737,Other,97.128.51.222
Headphones,5000,2018-12-04T13:38:39.737,Other,113.106.236.174
Samsung Galaxy,30000,2018-12-04T22:15:48.737,Smartphone,183.93.214.96
PC,50000,2018-12-04T20:45:19.738,Game platform,136.28.28.35
Ipad,28000,2018-12-04T06:48:30.738,Tablet,138.235.175.146
Samsung Galaxy,30000,2018-12-04T05:03:42.738,Smartphone,219.5.28.143
Iphone,40000,2018-12-04T00:34:31.738,Smartphone,251.234.110.113
Samsung Galaxy,30000,2018-12-04T10:03:17.738,Smartphone,168.222.128.73
Macbook air,70000,2018-12-04T08:22:47.738,Notebook,62.44.180.195
Macbook air,70000,2018-12-04T11:24:14.738,Notebook,216.194.99.116
Macbook air,70000,2018-12-04T18:48:01.739,Notebook,174.178.209.246
Ipad,28000,2018-12-04T04:04:09.739,Tablet,230.137.143.163
Samsung Galaxy,30000,2018-12-04T05:30:17.739,Smartphone,45.59.56.201
Ipad,28000,2018-12-04T08:18:59.739,Tablet,75.131.101.215
XBOXOne,20000,2018-12-04T03:06:55.740,Game platform,92.148.99.148
Macbook air,70000,2018-12-04T14:49:17.741,Notebook,18.113.249.0
PS4,30000,2018-12-04T23:01:26.741,Game platform,109.45.163.252
PS4,30000,2018-12-04T05:50:34.746,Game platform,157.84.7.147
PC,50000,2018-12-04T17:05:48.746,Game platform,176.101.79.228
PS4,30000,2018-12-04T21:55:45.753,Game platform,113.232.248.182
Macbook pro,120000,2018-12-04T10:00:04.753,Notebook,139.193.137.143
Macbook pro,120000,2018-12-04T04:25:10.753,Notebook,188.39.14.185
XBOXOne,20000,2018-12-04T15:30:50.753,Game platform,53.179.38.42
Ipad,28000,2018-12-04T02:01:19.754,Tablet,217.235.211.229
Macbook pro,120000,2018-12-04T16:38:53.754,Notebook,19.158.223.223
Iphone,40000,2018-12-04T13:19:10.754,Smartphone,180.42.131.22
PC,50000,2018-12-04T14:29:01.754,Game platform,14.62.228.89
XBOXOne,20000,2018-12-04T16:12:14.754,Game platform,224.209.245.250
Headphones,5000,2018-12-04T20:13:31.754,Other,62.157.241.223
Headphones,5000,2018-12-04T18:52:19.754,Other,136.234.134.45
Iphone,40000,2018-12-04T10:42:02.755,Smartphone,30.80.0.234
Macbook air,70000,2018-12-04T23:50:48.755,Notebook,174.244.87.77
XBOXOne,20000,2018-12-04T19:47:09.755,Game platform,129.48.10.62
Macbook pro,120000,2018-12-04T03:17:58.756,Notebook,160.106.200.239
PC,50000,2018-12-04T23:32:57.756,Game platform,206.113.200.22
Iphone,40000,2018-12-04T06:55:47.756,Smartphone,227.9.29.43
Macbook pro,120000,2018-12-04T19:45:45.756,Notebook,12.143.11.172
Macbook air,70000,2018-12-04T16:58:18.756,Notebook,248.23.207.46
Macbook pro,120000,2018-12-04T04:49:07.756,Notebook,168.8.115.145
Samsung Galaxy,30000,2018-12-04T15:07:14.756,Smartphone,188.73.29.139
Iphone,40000,2018-12-04T11:44:25.756,Smartphone,20.212.191.62
Macbook pro,120000,2018-12-04T14:00:31.756,Notebook,254.67.110.183
Ipad,28000,2018-12-04T22:09:23.757,Tablet,187.176.248.68
Macbook air,70000,2018-12-04T05:42:28.757,Notebook,126.124.24.9
PS4,30000,2018-12-04T02:40:42.757,Game platform,72.140.165.213
XBOXOne,20000,2018-12-04T02:39:07.757,Game platform,177.21.148.140
Macbook pro,120000,2018-12-04T09:17:38.757,Notebook,124.58.29.251
PS4,30000,2018-12-04T15:13:48.761,Game platform,247.240.13.213
PC,50000,2018-12-04T05:41:13.761,Game platform,19.29.35.69
Macbook air,70000,2018-12-04T06:41:00.761,Notebook,5.186.111.197
Macbook air,70000,2018-12-04T21:52:32.762,Notebook,33.80.211.231
PS4,30000,2018-12-04T02:29:15.762,Game platform,107.7.181.130
Headphones,5000,2018-12-04T15:22:02.762,Other,219.67.120.56
Macbook air,70000,2018-12-04T02:50:06.762,Notebook,100.19.132.102
Iphone,40000,2018-12-04T21:25:01.762,Smartphone,130.30.181.175
XBOXOne,20000,2018-12-04T10:29:33.763,Game platform,51.236.181.213
Ipad,28000,2018-12-04T15:12:38.763,Tablet,30.104.185.223
XBOXOne,20000,2018-12-04T20:55:45.763,Game platform,206.116.30.236
Macbook air,70000,2018-12-04T04:38:36.763,Notebook,173.129.95.155
Macbook air,70000,2018-12-04T19:10:02.763,Notebook,206.13.210.159
Headphones,5000,2018-12-04T17:40:29.768,Other,78.69.102.97
Iphone,40000,2018-12-04T16:35:20.768,Smartphone,23.148.204.243
Iphone,40000,2018-12-04T16:35:53.768,Smartphone,66.215.105.154
Xiaomi Notebook,70000,2018-12-04T07:01:49.769,Notebook,74.1.246.16
Headphones,5000,2018-12-04T00:20:45.769,Other,44.93.12.12
Xiaomi Notebook,70000,2018-12-04T05:51:11.769,Notebook,235.26.132.240
PC,50000,2018-12-04T11:52:07.770,Game platform,181.155.226.47
Xiaomi Notebook,70000,2018-12-04T10:55:51.770,Notebook,20.223.103.207
Iphone,40000,2018-12-04T16:01:47.770,Smartphone,227.230.161.101
Headphones,5000,2018-12-04T00:36:44.770,Other,88.68.252.219
Headphones,5000,2018-12-04T23:59:25.770,Other,77.111.230.82
Ipad,28000,2018-12-04T13:39:16.770,Tablet,178.198.186.45
Iphone,40000,2018-12-04T10:28:57.771,Smartphone,228.45.246.136
Macbook pro,120000,2018-12-04T19:45:54.771,Notebook,242.80.199.45
Iphone,40000,2018-12-04T03:14:21.772,Smartphone,134.35.40.122
Headphones,5000,2018-12-04T08:53:56.772,Other,125.188.149.134
XBOXOne,20000,2018-12-04T08:24:18.772,Game platform,228.74.118.221
Macbook pro,120000,2018-12-04T21:14:47.772,Notebook,104.214.170.113
Samsung Galaxy,30000,2018-12-04T23:23:02.772,Smartphone,202.31.233.1
Xiaomi Notebook,70000,2018-12-04T22:49:49.772,Notebook,106.24.108.107
Iphone,40000,2018-12-04T05:36:42.772,Smartphone,131.138.47.60
Iphone,40000,2018-12-04T21:03:45.772,Smartphone,70.203.84.187
Macbook air,70000,2018-12-04T23:02:52.772,Notebook,192.30.31.224
Macbook pro,120000,2018-12-04T20:46:43.773,Notebook,135.173.0.0
Iphone,40000,2018-12-04T12:23:33.773,Smartphone,213.132.237.198
PC,50000,2018-12-04T03:32:16.773,Game platform,3.25.51.180
Iphone,40000,2018-12-04T15:14:52.773,Smartphone,199.150.130.187
Macbook air,70000,2018-12-04T07:28:27.773,Notebook,127.177.220.215
Macbook air,70000,2018-12-04T07:21:49.773,Notebook,95.34.222.221
Iphone,40000,2018-12-04T19:23:28.773,Smartphone,36.158.80.189
Iphone,40000,2018-12-04T06:05:30.773,Smartphone,181.164.163.128
Macbook pro,120000,2018-12-04T18:58:46.773,Notebook,234.85.245.3
Headphones,5000,2018-12-04T01:26:16.773,Other,73.170.232.57
PC,50000,2018-12-04T02:41:56.773,Game platform,214.175.97.178
Macbook air,70000,2018-12-04T08:32:04.774,Notebook,27.22.166.230
PS4,30000,2018-12-04T06:00:57.774,Game platform,87.80.94.115
PS4,30000,2018-12-04T09:10:46.774,Game platform,93.14.78.2
Macbook pro,120000,2018-12-04T12:54:36.775,Notebook,242.114.48.34
Iphone,40000,2018-12-04T10:33:34.775,Smartphone,220.226.48.80
PC,50000,2018-12-04T18:19:21.777,Game platform,220.213.38.127
Iphone,40000,2018-12-04T19:50:14.777,Smartphone,237.134.221.43
Ipad,28000,2018-12-04T05:06:30.777,Tablet,133.119.202.108
Samsung Galaxy,30000,2018-12-04T20:48:03.777,Smartphone,176.204.146.136
Macbook air,70000,2018-12-04T09:15:17.778,Notebook,27.76.80.142
Xiaomi Notebook,70000,2018-12-04T02:50:03.778,Notebook,101.144.110.6
PS4,30000,2018-12-04T16:43:18.778,Game platform,2.162.205.95
Xiaomi Notebook,70000,2018-12-04T22:02:46.778,Notebook,78.95.53.12
Macbook air,70000,2018-12-04T16:24:57.778,Notebook,140.236.149.215
Headphones,5000,2018-12-04T17:16:02.778,Other,62.250.99.224
XBOXOne,20000,2018-12-04T00:44:51.778,Game platform,88.22.16.174
PS4,30000,2018-12-04T18:55:10.778,Game platform,236.151.87.148
Headphones,5000,2018-12-04T23:32:19.778,Other,124.87.40.35
Samsung Galaxy,30000,2018-12-04T18:00:16.778,Smartphone,153.222.132.239
PS4,30000,2018-12-04T15:44:46.778,Game platform,130.45.53.67
Macbook pro,120000,2018-12-04T11:51:46.778,Notebook,91.224.234.26
Xiaomi Notebook,70000,2018-12-04T00:04:07.779,Notebook,185.31.215.12
Iphone,40000,2018-12-04T00:05:24.779,Smartphone,35.73.139.251
Macbook pro,120000,2018-12-04T11:34:55.779,Notebook,144.46.145.202
PC,50000,2018-12-04T06:31:37.779,Game platform,39.60.125.141
Macbook pro,120000,2018-12-04T14:08:28.779,Notebook,242.181.231.212
Macbook pro,120000,2018-12-04T22:09:27.779,Notebook,38.218.158.87
Macbook pro,120000,2018-12-04T18:06:57.779,Notebook,23.21.75.127
Xiaomi Notebook,70000,2018-12-04T23:40:52.779,Notebook,24.52.4.4
Ipad,28000,2018-12-04T17:53:32.780,Tablet,10.17.16.93
Macbook air,70000,2018-12-04T00:58:22.780,Notebook,64.107.245.87
Ipad,28000,2018-12-04T21:24:58.780,Tablet,139.111.231.48
PS4,30000,2018-12-04T05:13:49.780,Game platform,34.131.118.36
Macbook air,70000,2018-12-04T01:51:11.780,Notebook,0.21.195.29
Iphone,40000,2018-12-04T07:47:10.780,Smartphone,108.245.196.163
Samsung Galaxy,30000,2018-12-04T10:51:05.780,Smartphone,191.145.232.143
Macbook pro,120000,2018-12-04T19:16:29.780,Notebook,104.92.11.94
Iphone,40000,2018-12-04T14:15:25.781,Smartphone,62.188.210.162
Macbook pro,120000,2018-12-04T04:47:44.781,Notebook,101.0.107.163
Macbook air,70000,2018-12-04T18:23:26.781,Notebook,0.48.250.89
Samsung Galaxy,30000,2018-12-04T18:13:18.781,Smartphone,178.43.149.15
Headphones,5000,2018-12-04T18:56:15.781,Other,166.236.219.131
Headphones,5000,2018-12-04T15:58:38.783,Other,147.108.185.213
Iphone,40000,2018-12-04T06:57:47.783,Smartphone,107.63.80.224
XBOXOne,20000,2018-12-04T18:48:50.783,Game platform,2.8.46.36
XBOXOne,20000,2018-12-04T18:43:20.783,Game platform,45.59.140.1
PC,50000,2018-12-04T11:08:19.783,Game platform,157.111.31.88
Xiaomi Notebook,70000,2018-12-04T01:45:25.783,Notebook,164.177.131.182
PS4,30000,2018-12-04T03:59:03.783,Game platform,84.225.228.107
Headphones,5000,2018-12-04T20:21:45.783,Other,182.196.146.74
Macbook pro,120000,2018-12-04T19:09:26.783,Notebook,155.5.83.15
PS4,30000,2018-12-04T11:56:41.784,Game platform,151.21.239.248
Xiaomi Notebook,70000,2018-12-04T11:46:15.787,Notebook,228.127.180.125
Macbook air,70000,2018-12-04T10:21:42.787,Notebook,200.120.200.247
Ipad,28000,2018-12-04T09:55:43.787,Tablet,230.95.120.117
Headphones,5000,2018-12-04T00:50:16.787,Other,198.11.129.27
PS4,30000,2018-12-04T20:28:00.788,Game platform,141.19.86.218
Macbook air,70000,2018-12-04T09:38:46.788,Notebook,123.177.140.47
Macbook air,70000,2018-12-04T21:09:35.788,Notebook,130.250.209.169
Headphones,5000,2018-12-04T00:05:15.788,Other,217.231.238.239
XBOXOne,20000,2018-12-04T10:07:41.788,Game platform,157.172.118.204
Headphones,5000,2018-12-04T17:06:51.788,Other,87.44.230.82
XBOXOne,20000,2018-12-04T07:40:44.788,Game platform,205.89.38.9
Macbook pro,120000,2018-12-04T16:10:41.788,Notebook,237.24.168.76
Macbook pro,120000,2018-12-04T23:31:47.789,Notebook,34.183.106.23
Headphones,5000,2018-12-04T00:23:43.789,Other,180.39.248.29
Samsung Galaxy,30000,2018-12-04T21:21:30.789,Smartphone,59.231.176.158
PC,50000,2018-12-04T21:57:47.789,Game platform,142.183.195.125
Headphones,5000,2018-12-04T13:00:37.789,Other,162.136.86.30
Xiaomi Notebook,70000,2018-12-04T06:53:29.790,Notebook,213.0.53.188
Ipad,28000,2018-12-04T01:07:46.790,Tablet,70.194.54.93
Macbook pro,120000,2018-12-04T17:57:55.791,Notebook,227.138.235.140
Headphones,5000,2018-12-04T14:21:16.791,Other,17.42.112.173
Samsung Galaxy,30000,2018-12-04T13:13:25.792,Smartphone,98.90.149.76
Macbook air,70000,2018-12-04T12:16:30.792,Notebook,109.132.251.114
XBOXOne,20000,2018-12-04T18:02:19.792,Game platform,94.248.107.62
Headphones,5000,2018-12-04T12:21:38.792,Other,247.174.49.57
PC,50000,2018-12-04T09:28:22.793,Game platform,148.99.130.141
Xiaomi Notebook,70000,2018-12-04T09:52:13.793,Notebook,14.25.166.111
Xiaomi Notebook,70000,2018-12-04T18:02:30.793,Notebook,221.244.23.90
Ipad,28000,2018-12-04T14:59:58.795,Tablet,4.177.79.193
Macbook air,70000,2018-12-04T18:06:49.795,Notebook,240.120.205.89
PS4,30000,2018-12-04T01:04:42.796,Game platform,151.109.181.43
Ipad,28000,2018-12-04T03:22:10.796,Tablet,173.68.149.138
Macbook air,70000,2018-12-04T04:30:35.796,Notebook,151.51.23.94
Macbook pro,120000,2018-12-04T00:11:47.796,Notebook,225.146.24.49
Headphones,5000,2018-12-04T20:52:29.796,Other,127.140.185.249
Macbook pro,120000,2018-12-04T04:34:47.796,Notebook,19.104.108.155
Xiaomi Notebook,70000,2018-12-04T19:59:23.797,Notebook,16.92.226.221
Macbook air,70000,2018-12-04T12:39:09.797,Notebook,219.83.199.67
Headphones,5000,2018-12-04T11:49:17.797,Other,159.182.123.24
Macbook air,70000,2018-12-04T13:56:40.797,Notebook,176.189.53.154
Headphones,5000,2018-12-04T21:32:53.797,Other,228.135.116.17
Iphone,40000,2018-12-04T21:41:57.797,Smartphone,211.109.22.119
Headphones,5000,2018-12-04T16:19:13.797,Other,199.195.239.241
Iphone,40000,2018-12-04T00:08:07.798,Smartphone,216.25.221.210
PS4,30000,2018-12-04T11:06:23.799,Game platform,5.77.225.183
XBOXOne,20000,2018-12-04T09:38:29.799,Game platform,119.14.147.227
Macbook air,70000,2018-12-04T22:14:07.799,Notebook,251.89.8.30
PC,50000,2018-12-04T01:23:10.799,Game platform,227.165.176.136
Headphones,5000,2018-12-04T06:17:33.799,Other,4.152.29.190
Iphone,40000,2018-12-04T02:13:55.800,Smartphone,140.29.81.90
Samsung Galaxy,30000,2018-12-04T06:01:21.801,Smartphone,9.1.194.154
Macbook air,70000,2018-12-04T15:49:06.801,Notebook,8.123.229.79
Headphones,5000,2018-12-04T23:38:23.801,Other,52.191.62.82
PC,50000,2018-12-04T08:07:34.802,Game platform,9.246.93.37
Headphones,5000,2018-12-04T11:00:10.802,Other,26.98.176.118
PS4,30000,2018-12-04T04:32:24.802,Game platform,211.11.190.135
XBOXOne,20000,2018-12-04T11:36:48.802,Game platform,72.163.45.9
Xiaomi Notebook,70000,2018-12-04T13:48:22.802,Notebook,111.123.137.250
Samsung Galaxy,30000,2018-12-04T21:50:22.802,Smartphone,177.93.176.207
Xiaomi Notebook,70000,2018-12-04T01:12:13.802,Notebook,140.95.128.231
Macbook air,70000,2018-12-04T13:27:58.803,Notebook,240.33.80.89
Samsung Galaxy,30000,2018-12-04T10:30:52.803,Smartphone,52.93.151.28
Iphone,40000,2018-12-04T21:26:50.803,Smartphone,115.9.173.106
XBOXOne,20000,2018-12-04T14:34:10.803,Game platform,36.44.242.44
PS4,30000,2018-12-04T09:06:00.803,Game platform,11.98.138.91
Macbook air,70000,2018-12-04T13:54:46.803,Notebook,162.110.34.213
XBOXOne,20000,2018-12-04T06:37:24.803,Game platform,230.108.29.15
Samsung Galaxy,30000,2018-12-04T18:30:59.803,Smartphone,86.157.233.79
Xiaomi Notebook,70000,2018-12-04T16:14:51.804,Notebook,226.180.113.41
XBOXOne,20000,2018-12-04T08:02:14.804,Game platform,14.123.94.40
Ipad,28000,2018-12-04T21:10:54.804,Tablet,70.119.28.105
Iphone,40000,2018-12-04T14:08:22.804,Smartphone,189.101.6.23
Samsung Galaxy,30000,2018-12-04T16:49:08.804,Smartphone,52.152.156.232
Iphone,40000,2018-12-04T02:29:18.804,Smartphone,232.56.164.230
Iphone,40000,2018-12-04T23:57:58.804,Smartphone,178.163.229.199
Xiaomi Notebook,70000,2018-12-04T14:30:29.804,Notebook,179.241.84.121
Headphones,5000,2018-12-04T02:47:48.805,Other,116.56.167.241
PC,50000,2018-12-04T12:28:36.805,Game platform,102.61.30.135
Ipad,28000,2018-12-04T00:40:13.805,Tablet,10.140.107.17
PC,50000,2018-12-04T16:15:15.805,Game platform,203.245.168.169
Macbook air,70000,2018-12-04T23:30:29.806,Notebook,18.19.162.75
Macbook air,70000,2018-12-04T20:00:36.806,Notebook,122.181.62.198
XBOXOne,20000,2018-12-04T07:10:59.806,Game platform,56.78.145.160
Macbook air,70000,2018-12-04T19:49:58.806,Notebook,182.6.206.163
Xiaomi Notebook,70000,2018-12-04T00:24:25.806,Notebook,86.131.139.129
Samsung Galaxy,30000,2018-12-04T10:09:54.807,Smartphone,142.106.134.131
Samsung Galaxy,30000,2018-12-04T04:13:29.807,Smartphone,69.224.31.17
Xiaomi Notebook,70000,2018-12-04T11:53:12.808,Notebook,228.54.247.110
Ipad,28000,2018-12-04T08:07:26.808,Tablet,38.30.55.171
PS4,30000,2018-12-04T05:22:10.808,Game platform,254.21.237.28
Iphone,40000,2018-12-04T05:52:59.808,Smartphone,143.35.86.184
Macbook pro,120000,2018-12-04T20:55:23.808,Notebook,148.49.93.19
Macbook pro,120000,2018-12-04T19:08:04.808,Notebook,126.82.92.72
Macbook pro,120000,2018-12-04T01:22:42.808,Notebook,177.224.109.43
Samsung Galaxy,30000,2018-12-04T08:50:10.809,Smartphone,171.128.35.213
Iphone,40000,2018-12-04T20:40:50.809,Smartphone,213.93.177.45
Xiaomi Notebook,70000,2018-12-04T05:09:58.809,Notebook,219.87.169.32
XBOXOne,20000,2018-12-04T23:14:01.809,Game platform,122.160.179.57
XBOXOne,20000,2018-12-04T00:51:33.809,Game platform,54.210.230.109
Headphones,5000,2018-12-04T10:43:49.809,Other,200.55.163.52
PC,50000,2018-12-04T06:38:27.809,Game platform,117.66.146.110
Headphones,5000,2018-12-04T19:01:11.810,Other,140.5.108.187
Macbook air,70000,2018-12-04T06:52:07.810,Notebook,137.47.238.30
Iphone,40000,2018-12-04T03:14:00.810,Smartphone,185.253.23.124
Iphone,40000,2018-12-04T05:13:38.810,Smartphone,83.192.133.253
PS4,30000,2018-12-04T22:26:43.810,Game platform,108.101.65.222
XBOXOne,20000,2018-12-04T18:12:32.811,Game platform,114.119.96.93
Macbook pro,120000,2018-12-04T19:29:36.811,Notebook,102.106.212.126
Macbook air,70000,2018-12-04T09:40:08.811,Notebook,69.2.11.227
Iphone,40000,2018-12-04T06:17:47.811,Smartphone,158.195.4.208
XBOXOne,20000,2018-12-04T05:00:57.811,Game platform,228.227.110.220
Macbook pro,120000,2018-12-04T08:25:52.811,Notebook,142.85.235.156
Samsung Galaxy,30000,2018-12-04T16:13:52.811,Smartphone,248.70.109.137
Samsung Galaxy,30000,2018-12-04T15:59:53.811,Smartphone,152.153.159.194
Macbook air,70000,2018-12-04T04:32:20.811,Notebook,166.78.191.64
PS4,30000,2018-12-04T19:11:03.812,Game platform,69.212.163.180
PS4,30000,2018-12-04T01:47:20.812,Game platform,198.45.151.86
Ipad,28000,2018-12-04T22:46:18.812,Tablet,179.236.141.22
Iphone,40000,2018-12-04T21:04:08.812,Smartphone,253.111.119.77
Macbook pro,120000,2018-12-04T23:10:33.812,Notebook,201.238.138.43
XBOXOne,20000,2018-12-04T20:23:31.812,Game platform,165.12.98.129
PC,50000,2018-12-04T18:43:19.813,Game platform,136.222.202.9
Headphones,5000,2018-12-04T09:18:10.813,Other,133.177.175.228
Macbook pro,120000,2018-12-04T22:50:46.813,Notebook,146.111.110.157
PC,50000,2018-12-04T04:41:15.813,Game platform,113.47.14.169
Headphones,5000,2018-12-04T22:45:32.813,Other,78.85.63.7
Ipad,28000,2018-12-04T05:28:49.813,Tablet,50.230.254.26
Headphones,5000,2018-12-04T02:20:50.813,Other,199.245.129.206
Headphones,5000,2018-12-04T08:11:19.813,Other,136.221.95.173
Macbook pro,120000,2018-12-04T19:55:23.813,Notebook,65.234.212.12
Macbook pro,120000,2018-12-04T15:43:45.814,Notebook,194.40.105.217
Macbook air,70000,2018-12-04T21:30:41.814,Notebook,87.160.157.8
Macbook air,70000,2018-12-04T08:50:01.814,Notebook,158.226.111.231
Macbook air,70000,2018-12-04T18:38:32.814,Notebook,13.151.103.89
Headphones,5000,2018-12-04T14:51:33.814,Other,179.158.234.169
XBOXOne,20000,2018-12-04T07:40:37.814,Game platform,226.98.75.192
Samsung Galaxy,30000,2018-12-04T22:42:25.814,Smartphone,140.135.3.56
Macbook pro,120000,2018-12-04T14:58:16.814,Notebook,124.223.229.87
Samsung Galaxy,30000,2018-12-04T02:27:26.815,Smartphone,36.0.20.172
PC,50000,2018-12-04T18:05:11.815,Game platform,112.131.71.157
PC,50000,2018-12-04T01:44:15.815,Game platform,212.109.219.239
Ipad,28000,2018-12-04T16:43:39.815,Tablet,20.113.44.229
Iphone,40000,2018-12-04T22:54:38.815,Smartphone,124.101.95.93
Ipad,28000,2018-12-04T06:40:59.815,Tablet,5.169.243.165
Samsung Galaxy,30000,2018-12-04T12:33:08.816,Smartphone,163.184.154.209
Headphones,5000,2018-12-04T03:27:52.816,Other,136.49.104.84
PS4,30000,2018-12-04T15:51:04.816,Game platform,186.204.187.174
Macbook pro,120000,2018-12-04T17:17:55.816,Notebook,86.78.163.111
Samsung Galaxy,30000,2018-12-04T07:05:49.816,Smartphone,66.197.252.10
Ipad,28000,2018-12-04T23:26:30.816,Tablet,208.246.36.176
Ipad,28000,2018-12-04T05:12:43.816,Tablet,162.62.68.233
Ipad,28000,2018-12-04T05:00:44.816,Tablet,23.248.17.18
Xiaomi Notebook,70000,2018-12-04T16:12:29.816,Notebook,50.200.37.193
Macbook pro,120000,2018-12-04T19:28:14.816,Notebook,19.191.105.162
PS4,30000,2018-12-04T04:09:01.816,Game platform,44.138.105.51
PS4,30000,2018-12-04T13:43:55.816,Game platform,53.77.164.164
Samsung Galaxy,30000,2018-12-04T08:12:43.816,Smartphone,93.83.7.202
XBOXOne,20000,2018-12-04T14:41:05.816,Game platform,76.21.250.190
PC,50000,2018-12-04T22:06:15.817,Game platform,121.87.67.47
XBOXOne,20000,2018-12-04T16:57:11.817,Game platform,227.236.113.16
Ipad,28000,2018-12-04T00:13:36.817,Tablet,174.118.219.132
XBOXOne,20000,2018-12-04T14:46:08.817,Game platform,159.49.35.9
Ipad,28000,2018-12-04T00:34:19.817,Tablet,153.250.65.48
PC,50000,2018-12-04T22:23:50.817,Game platform,190.247.239.188
Xiaomi Notebook,70000,2018-12-04T20:10:03.817,Notebook,54.23.236.204
Iphone,40000,2018-12-04T05:13:18.817,Smartphone,45.239.75.44
XBOXOne,20000,2018-12-04T13:38:41.818,Game platform,90.149.162.143
Iphone,40000,2018-12-04T09:30:44.818,Smartphone,97.50.175.153
Xiaomi Notebook,70000,2018-12-04T03:47:25.819,Notebook,189.112.116.174
Iphone,40000,2018-12-04T11:50:20.819,Smartphone,0.71.169.7
PS4,30000,2018-12-04T01:21:19.819,Game platform,89.194.204.182
PS4,30000,2018-12-04T19:21:59.819,Game platform,25.200.164.230
Ipad,28000,2018-12-04T09:37:15.819,Tablet,188.68.211.85
PS4,30000,2018-12-04T23:17:19.819,Game platform,97.16.146.62
Headphones,5000,2018-12-04T04:47:32.819,Other,238.46.237.253
Ipad,28000,2018-12-04T20:04:30.819,Tablet,163.212.178.240
Ipad,28000,2018-12-04T02:05:34.820,Tablet,81.120.62.4
Macbook air,70000,2018-12-04T13:24:46.820,Notebook,46.17.28.76
PC,50000,2018-12-04T02:33:32.820,Game platform,210.84.12.174
Samsung Galaxy,30000,2018-12-04T06:18:09.820,Smartphone,35.165.171.149
Macbook pro,120000,2018-12-04T13:58:22.820,Notebook,62.229.42.234
PS4,30000,2018-12-04T03:48:52.820,Game platform,63.187.201.217
Iphone,40000,2018-12-04T11:40:52.820,Smartphone,126.54.62.187
Headphones,5000,2018-12-04T15:20:26.820,Other,228.187.33.68
Macbook air,70000,2018-12-04T08:25:16.820,Notebook,136.165.37.134
XBOXOne,20000,2018-12-04T18:15:58.820,Game platform,45.164.22.115
Xiaomi Notebook,70000,2018-12-04T09:55:35.821,Notebook,223.199.202.44
Iphone,40000,2018-12-04T22:04:26.821,Smartphone,94.38.4.53
Headphones,5000,2018-12-04T12:41:41.821,Other,214.222.223.12
Xiaomi Notebook,70000,2018-12-04T16:14:14.821,Notebook,56.223.247.207
Samsung Galaxy,30000,2018-12-04T14:55:52.821,Smartphone,41.180.121.43
PS4,30000,2018-12-04T03:37:37.821,Game platform,109.228.7.162
PC,50000,2018-12-04T20:33:18.822,Game platform,61.48.160.189
Macbook air,70000,2018-12-04T11:19:36.822,Notebook,73.0.206.34
Ipad,28000,2018-12-04T03:35:10.822,Tablet,24.114.103.18
Headphones,5000,2018-12-04T06:39:55.822,Other,195.171.253.160
Samsung Galaxy,30000,2018-12-04T12:46:17.822,Smartphone,242.93.135.72
Samsung Galaxy,30000,2018-12-04T18:25:32.822,Smartphone,160.63.217.51
PS4,30000,2018-12-04T10:57:00.822,Game platform,82.159.171.124
Macbook air,70000,2018-12-04T03:43:37.823,Notebook,42.99.9.133
PC,50000,2018-12-04T21:00:10.823,Game platform,195.156.240.210
Iphone,40000,2018-12-04T00:13:51.823,Smartphone,136.98.165.85
Macbook air,70000,2018-12-04T20:15:56.823,Notebook,12.31.181.71
PS4,30000,2018-12-04T03:55:25.823,Game platform,181.57.154.191
Headphones,5000,2018-12-04T16:24:18.823,Other,139.94.161.121
Macbook air,70000,2018-12-04T07:32:34.823,Notebook,133.227.89.85
Iphone,40000,2018-12-04T05:32:46.823,Smartphone,223.166.65.32
Samsung Galaxy,30000,2018-12-04T10:46:59.824,Smartphone,219.188.145.9
Headphones,5000,2018-12-04T08:30:03.824,Other,36.156.176.219
XBOXOne,20000,2018-12-04T00:54:16.824,Game platform,104.149.222.246
Samsung Galaxy,30000,2018-12-04T23:49:55.824,Smartphone,114.7.129.128
XBOXOne,20000,2018-12-04T22:46:24.824,Game platform,254.126.31.111
Samsung Galaxy,30000,2018-12-04T13:58:41.824,Smartphone,90.69.249.136
